"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","orginalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Rozina Rehman","Very lovely cake with doll character, fast delivery on same day order n reasonable prices","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/113113443031191515109/reviews?hl=en-US&sa=X&ved=2ahUKEwjnss2SrrTxAhWOjp4KHZUVCcoQvfQBegQIARAK","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"May Mwanja","","5.0","5.0","","3 years ago","","https://www.google.com/maps/contrib/104060035104903962775/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ-MbMrrTxAhXFpJ4KHSV7CP0QvfQBegQIARAC","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Asil Shukri","Cakes Today saved my son’s birthday . The cake arrived week within the time I requested . I ordered the evening before but looked like I had organised it weeks before. Amazing thanks","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/117717043815845565871/reviews?hl=en-US&sa=X&ved=2ahUKEwif0NGWrrTxAhWLhJ4KHbyWBucQvfQBegQIARBA","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Shannon Smith","The cakes taste amazing, with prompt delivery and brilliant customer service!","5.0","5.0","Positive: Professionalism, Quality, Responsiveness, Value","5 months ago","","https://www.google.com/maps/contrib/102940576953147581942/reviews?hl=en-US&sa=X&ved=2ahUKEwisicLtrbTxAhVV3p4KHbJqAo4QvfQBegQIARBR","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Fatema Ali","Really a great find. Loved the cake and prompt service. Overall a great experience.","5.0","5.0","","3 years ago","","https://www.google.com/maps/contrib/105405458074543185036/reviews?hl=en-US&sa=X&ved=2ahUKEwiqg93HrrTxAhXEvZ4KHSvOD5AQvfQBegQIARAi","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"ivinne empress","Positive: Professionalism , Quality , Responsiveness","5.0","5.0","Positive: Professionalism, Quality, Responsiveness","6 months ago","","https://www.google.com/maps/contrib/107354327650342007453/reviews?hl=en-US&sa=X&ved=2ahUKEwid7dL6rbTxAhWO4J4KHZ6-BfoQvfQBegQIARAC","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Mandy Farmer","Great company very friendly, cakes are awesome highly recommend","5.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/113040421095858088179/reviews?hl=en-US&sa=X&ved=2ahUKEwitm-uprrTxAhVEjp4KHWFgD7sQvfQBegQIARBJ","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Rakesh Kumar -","Positive: Professionalism , Quality , Responsiveness , Value","5.0","5.0","Positive: Professionalism, Quality, Responsiveness, Value","6 months ago","","https://www.google.com/maps/contrib/101083734794527862102/reviews?hl=en-US&sa=X&ved=2ahUKEwj79_r2rbTxAhVGrp4KHSlfBJ0QvfQBegQIARA_","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"kaiwen shi","this is a great cake shop that I just bought it online yesterday ,it was excellent and delisious.my all family love it . Speaking personally ,I would recommend this shop better than that hummingbird bakery or patissier Valerie shop . OH and one more thing is they do same day deliveries.","5.0","5.0","","5 years ago","","https://www.google.com/maps/contrib/118135833340934212643/reviews?hl=en-US&sa=X&ved=2ahUKEwiquIXSrrTxAhUXvZ4KHeOZAfkQvfQBegQIARBO","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"mark Watson","Positive: Professionalism , Quality , Responsiveness , Value","5.0","5.0","Positive: Professionalism, Quality, Responsiveness, Value","4 months ago","","https://www.google.com/maps/contrib/104726826521997616582/reviews?hl=en-US&sa=X&ved=2ahUKEwjoyNrjrbTxAhUCup4KHQAQCyQQvfQBegQIARAz","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"hannah marley","","5.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/109780385944088599241/reviews?hl=en-US&sa=X&ved=2ahUKEwizj9KsrrTxAhUIvZ4KHX2QDhgQvfQBegQIARA3","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Morayo Lasekan","Positive: Quality , Responsiveness , Value","5.0","5.0","Positive: Quality, Responsiveness, Value","4 months ago","","https://www.google.com/maps/contrib/108068163889498188166/reviews?hl=en-US&sa=X&ved=2ahUKEwiis8bkrbTxAhWErp4KHbQeCggQvfQBegQIARBh","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Dimitrije Petrovic","Absolutely fantastic experience. Easy to order. They called to double check everything. It arrived on time. But most importantly, it was delicious. Thank you.","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/112483968318749477652/reviews?hl=en-US&sa=X&ved=2ahUKEwi28dKnrrTxAhWV4J4KHWI2AIQQvfQBegQIARBM","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Norly C","Going to update my review to be fair. Initially thought I got scammed and panicked. I had to report to Just Eat and contacted the restaurant themselves. They keep promising different delivery times that are never met. What's frustrating was, they marked my order as ""delivered"" even though I did not receive it. Out of panic, I ordered a new cake from The Eggfree Cake Box which is better btw. Now, I ended up with 2 huge cakes which are so unnecessary because I tried to cancel and open an order dispute. Maybe Just Eat contacted them directly and reported the incident because they had to take a photo of my door number lol. At the end of the day, they failed to deliver on time and failed to assure me since their support told me different things. For that reason, I still wouldn't recommend it. If you can't deliver when you say you will deliver, please DO NOT ACCEPT THE ORDER AND MARK IT DELIVERED. It's completely unfair since this is a meaningful cake for us and I wasn't even sure if I was going to get my cake or not. The cake itself is okay though. The icing tastes rich and it's spongy enough.","2.0","5.0","Critical: Quality","4 months ago","https://lh5.googleusercontent.com/p/AF1QipPwmJKUzDicbQzQ2ZZOyGSCQT_Ziud7FsIYvgTn","https://www.google.com/maps/contrib/104435662686229743674/reviews?hl=en-US&sa=X&ved=2ahUKEwiHu_7krbTxAhUNrp4KHYLxBh4QvfQBegQIARAe","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Janete Zink","","5.0","5.0","","a month ago","","https://www.google.com/maps/contrib/111654163202509936436/reviews?hl=en-US&sa=X&ved=2ahUKEwjdx4jYrbTxAhUQpp4KHa2_CA4QvfQBegQIARBJ","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Krystal","I ordered cupcakes and a happy Birthday balloon to be delivered to my friend. She never received the balloon and the cupcakes were smooshed. I have tried emailing to raise these concerns and yet no response. Edit: I have already sent an email with no reply. I have just sent a second email. I'm not about to go posting my contact number on google.","1.0","5.0","","9 months ago","","https://www.google.com/maps/contrib/111178876101027543739/reviews?hl=en-US&sa=X&ved=2ahUKEwil8o2ArrTxAhULup4KHQOtA8sQvfQBegQIARBZ","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
"Bibi Bhyat","I ordered a cake this afternoon, got a response from a lovely lady, who helped me with my order. Very quickly we were given all our options and ordered. Had the cake delivered later that evening, in good time. The cake was absolutely delicious. The service was excellent. Will definitely be ordering from them again.","5.0","5.0","","10 months ago","","https://www.google.com/maps/contrib/107542456834048047566/reviews?hl=en-US&sa=X&ved=2ahUKEwiw3bSCrrTxAhXO7Z4KHWjjASoQvfQBegQIARBs","www.google.com","","Cakes Today","2,296","4.5","Rubicon House, Second Way, Wembley, United Kingdom","ChIJs4vWMHgRdkgRsx4_nn6PlJQ","https://www.google.com/search?q=cakes+today+uk&rlz=1C1CHBD_enIN906IN906&sxsrf=ALeKk02zwOwzR2tXt3g9Qyz1AdZthhvSjA%3A1624274364788&ei=vHXQYLzEL4qa4-EP662DwAg&gs_ssp=eJzj4tFP1zcsKKnMM7TMMTNgtFI1qDCxMDczNDS3MDZIMbNISjK2MqiwNLE0sUgzT7VMNU4zTE0y9uJLTsxOLVYoyU9JrFQozQYAk2IT6g&oq=cakes+today&gs_lcp=Cgdnd3Mtd2l6EAMYATIECCMQJzIKCC4QxwEQrwEQJzIECCMQJzICCAAyBAgAEAoyAggAMgcIABDJAxAKMgQIABAKMgIIADICCAA6BwgjELADECc6BwgAEEcQsAM6BwgAELADEEM6BAgAEEM6BggAEBYQHlCsJ1i1LGDmOWgBcAJ4AYAB2QGIAaUIkgEFMC41LjGYAQCgAQGqAQdnd3Mtd2l6yAEKwAEB&sclient=gws-wiz#lrd=0x4876117830d68bb3:0x94948f7e9e3f1eb3,1","https://www.google.com/maps/place/?q=place_id:ChIJs4vWMHgRdkgRsx4_nn6PlJQ"
